project_id,period,baseline_budget,baseline_duration_months,PV,EV,AC,CPI,SPI,forecast_duration_months,forecast_EAC,late_flag,overrun_flag,risk_state
180,1,897899.6684125236,9,95537.74118360635,85642.13465899599,101973.31987058446,0.8398484502386059,0.8964220170791688,10.039914045535042,1069121.0636364513,1,1,2
368,15,1118869.8785026784,15,1155385.8629283174,1155516.3000249974,1243844.307659873,0.9289878909354395,1.00011289483528,14.998306768627877,1204396.6228408404,0,1,1
425,9,902685.7378533838,19,442041.84499410534,418629.881077169,431168.78606768535,0.9709188016487168,0.9470367699753661,20.062578985707407,929723.2027235784,1,0,0
245,10,891157.2268373984,17,515949.3468237448,517019.02912744606,524800.1528199592,0.9851731680131911,1.0020732312392415,16.96482798864558,904569.1212181554,0,0,1
490,6,990574.4207156445,24,241203.21122442276,236220.40259522456,248548.88597768964,0.9503981547373673,0.9793418644639766,24.506253506415682,1042273.0892079431,0,1,1
129,5,910398.2479105026,16,291282.34928887524,269207.8251790979,281169.15585027274,0.9574585959295462,0.9242160599031517,17.311969239829736,950848.686074665,1,0,2
147,9,864381.7889436848,21,369457.62409015023,347355.9372333406,366163.40031796787,0.9486364200564684,0.9401780193026503,22.336195453256966,911183.4319962454,1,1,1
247,4,1025972.929420377,17,239584.02313856446,243794.62030498148,238024.19198338813,1.0242430329182508,1.0175746158331342,16.706391585919558,1001688.951202526,0,0,0
176,13,937506.9450213829,22,585168.321168797,522216.98886974924,572381.6104293963,0.9123580830592829,0.8924218382613216,24.652018873565368,1027564.6836796489,1,1,1
402,8,926253.6435387235,15,491487.0839026206,509306.3923262702,463630.18297129095,1.0985186276317296,1.0362559037811463,14.475188942487268,843184.2849452739,0,0,0
404,20,1023760.1312135116,22,931141.8938090135,907198.1441237597,1082655.940280235,0.837937622074969,0.9742856058303774,22.580647674918218,1221761.7448401395,0,1,2
36,15,882489.841915507,30,426868.18739432906,437756.2868370081,459508.95103055326,0.9526610653725899,1.025506935780672,29.253824575220797,926341.8795963508,0,0,1
33,2,828968.9715023263,17,97723.41335377187,98514.57901673087,102801.94789395641,0.9582948673146923,1.0080959683642534,16.86347384920542,865045.8223002285,0,0,1
451,17,881350.9941023453,18,848239.6585664027,947156.310461679,857048.6210868349,1.1051371966045256,1.1166140381392375,16.12016272874,797503.6916776022,0,0,1
189,15,984371.8669897831,15,1006099.4011372025,964355.7237736551,1078033.8244620159,0.8945505251237447,0.9585093905071764,15.649298951638903,1100409.4674849287,0,1,2
145,4,1062694.6413774246,23,184760.87109599594,192052.4069370016,177423.97642736524,1.0824490060712004,1.039464718897202,22.126773118765747,981750.304556632,0,0,1
460,12,923218.5488497424,15,741563.2516383248,678564.6485231294,781062.9822995597,0.8687707187522051,0.9150462176004359,16.392614614959154,1062672.2665972668,1,1,2
422,10,974932.6294974505,16,603755.2325179336,562360.2542088646,579039.5560214252,0.9711948835979983,0.9314374831395944,17.17774975736303,1003848.6054267553,1,0,2
347,15,989761.8537117825,20,738385.0417229886,712513.3354025345,676255.2443526544,1.0536159850184794,0.9649617681039642,20.726209743312044,939395.2519564545,0,0,1
367,1,1016260.9085679346,10,100548.61040870578,100413.03073428666,101355.6862148452,0.9906995303789825,0.9986516007146392,10.013502199209373,1025801.3427937872,0,0,0
435,8,933647.494799333,21,360216.80375362834,301402.8771025305,381342.25478005735,0.7903736691239931,0.8367263102714002,25.097812441428367,1181273.5308276867,1,1,2
18,4,998059.1847844617,12,320087.0025831738,342861.58869731304,285335.95858132344,1.2016066618522399,1.0711512367898204,11.2028998220301,830603.9043142322,0,0,0
194,2,1078202.657439192,17,130124.4209057698,123530.22518523656,120957.62113658882,1.0212686395819797,0.9493239187953162,17.907480959262937,1055748.3267874713,1,0,1
279,6,1147486.4322997096,17,424512.7650721174,425390.1258063033,430101.2553967823,0.9890464639864098,1.002066747590115,16.964937755776795,1160194.6663604642,0,0,1
394,4,1192274.4308776273,19,268073.0628338665,275426.43092683156,278439.9763723248,0.9891770374184216,1.0274304624837378,18.492735706968325,1205319.5593675065,0,0,1
162,12,1018438.6926710982,20,618462.5038098868,654863.03903742,595135.446901541,1.1003596617321978,1.0588564949423718,18.888300818411185,925550.7340825828,0,0,0
461,13,924796.7851602399,13,966954.0567464562,912948.2410618999,967930.7399144691,0.9431958335599222,0.9441485194588547,13.769020161627791,980492.865060442,1,1,1
437,8,1205984.1960899348,18,535950.2613849142,532947.6952442257,535590.6471404147,0.9950653509162267,0.9943976776260361,18.101409933872826,1211964.8171645212,0,0,2
69,6,1060347.3087034924,6,1081788.2693608832,973830.7986912436,1163971.057567124,0.836645200376973,0.9002046206940103,6.665151302349811,1267379.897985101,1,1,1
258,16,964108.1561448486,18,814280.4287387361,853682.5044152766,787249.6491557754,1.0843860080861794,1.0483888280817109,17.169202415992448,889082.0694435113,0,0,0
1,11,808647.0514993117,13,665366.0370053456,670104.2993841876,688337.3121876607,0.9735115146591061,1.0071212868035282,12.908077875367233,830649.7040073277,0,0,1
172,14,1043160.320764648,14,998561.7561339288,1065012.7336847994,949498.124519581,1.1216585964544854,1.066546687916574,13.126476467099666,930015.8925915897,0,0,1
163,12,777356.5318695239,19,484373.7299783665,437823.05267786316,524196.91742394236,0.8352263016529251,0.903895123910658,21.020137732126965,930713.664465695,1,1,2
424,10,808634.0291027663,21,365834.13712664857,370538.08383910917,355667.48256890645,1.0418104043776948,1.0128581404387424,20.733406941769136,776181.5640397526,0,0,0
21,4,951145.2834889407,16,236730.0331032317,218601.0745459509,248002.55458632892,0.881446866184826,0.9234192708055119,17.326907187071125,1079072.7382193676,1,1,2
395,4,809227.8007652337,12,283267.4235667468,291706.7681693783,283426.9168289774,1.0292133557145422,1.0297928526209188,11.652828983478456,786258.5500587667,0,0,1
452,9,969209.0580379623,15,597319.866038332,576243.9612767629,662375.7430146843,0.8699653744173842,0.9647158817915213,15.548619322141061,1114077.739803198,0,1,2
142,16,770098.8314729328,17,695492.6043504709,663053.5879786061,717428.5190209253,0.9242085732575496,0.9533582152147254,17.831702426953,833252.2049201215,0,1,2
263,14,737184.4081555428,17,595349.6327406864,603439.4892554063,636777.3779364534,0.947645928017917,1.013588412707132,16.772093866578178,777911.2286140746,0,1,2
80,2,896960.7250207424,19,94026.84972713228,87183.77813165732,88633.15702765122,0.9836474413797341,0.9272221539343954,20.491313672110905,911872.1681038495,1,0,1
445,10,1320998.9576241688,18,734416.858589867,752069.540770546,726967.5848028231,1.0345296771031838,1.0240363248395106,17.577501464922157,1276907.745482117,0,0,0
222,6,1029027.0284546774,18,338773.3998231116,349847.5308048616,345047.1681961464,1.0139121924512837,1.03268890351938,17.430225054860582,1014907.4408177807,0,0,0
444,8,1038967.9379122636,16,508264.31758184195,520156.3237668491,561189.2842741593,0.9268821382425679,1.0233972871469426,15.634202084515268,1120927.7803995856,0,1,1
334,7,1142244.543681025,22,363724.2165858825,308589.37078971957,399269.48247382935,0.7728849419638438,0.8484157961389286,25.930681748407107,1477897.2673198492,1,1,2
426,15,821846.9010459475,23,567109.0004938064,589401.2313117454,608447.5090332304,0.9686969254722599,1.0393085470315726,22.130098001879798,848404.5726120995,0,0,1
365,13,947001.5833617318,18,700579.0407295667,681722.3501307989,735377.4500127616,0.9270373331667545,0.9730841354044351,18.497886611334803,1021535.5406742677,0,1,1
437,4,1087168.1752769437,11,408882.8514473155,356033.41452748445,438268.828915462,0.8123630772658942,0.8707467512204026,12.63283495985814,1338278.6659087697,1,1,2
251,15,945605.3434195383,15,913121.7018104927,915805.2091628714,943167.271450562,0.970989173271875,1.0029388277017817,14.956046755485836,973857.7622170569,0,0,2
46,11,1040131.042918983,16,703787.6669950244,744211.201913031,678028.7592289463,1.097610081848663,1.0574371174911372,15.13092337628682,947632.5519597359,0,0,1
247,17,1150001.0556755478,18,1180250.4621994996,1214584.8226443129,1125002.1597442767,1.0796288808195702,1.0290907409439418,17.49116893568526,1065181.8195179778,0,0,1
452,5,1088039.40232848,18,300580.1512385558,296267.137926045,323864.88244065526,0.9147862395372018,0.9856510375194809,18.262041346092772,1189391.9642679894,0,1,1
460,17,975138.5982630837,17,969353.1528185633,901046.6110828931,919548.8194468948,0.9798790363570574,0.9295338942912013,18.288736004578976,995162.2211333376,1,0,1
101,5,939635.36831475,22,239345.3563703414,240538.1603721172,223813.48260474196,1.074725961871168,1.0049836103773417,21.890904262348766,874302.2888167544,0,0,1
393,19,964205.8576757329,19,940366.1529114224,962470.0320481324,960702.7655877968,1.0018395559205602,1.0235056090314132,18.563650098586667,962435.4039302763,0,0,1
59,6,1130287.290660087,16,427511.9900890562,393386.03589442454,403460.611003145,0.9750295943793088,0.9201754454009049,17.387988431955026,1159233.8295942836,1,0,0
269,12,1166433.7100120112,14,977538.2671410836,1001124.0497580651,968791.3895015701,1.0333742233951209,1.0241277333172447,13.670169788931211,1128762.1498625418,0,0,1
31,16,729928.1962398728,25,476717.51824277145,483936.5901349989,487822.21291133965,0.992034756365129,1.0151432905567173,24.627065196175103,735788.9343659397,0,0,0
255,14,1048041.7286048532,15,1052099.6792770994,1046300.4542164702,1079446.75755259,0.9692932485051216,0.9944879509281727,15.083139002338081,1081243.1946897188,0,0,1
251,16,1073731.6388642413,20,899763.0502525797,882998.0868468314,840947.3578017799,1.0500039968672608,0.9813673573269739,20.37972819319724,1022597.6682639049,0,0,1
119,15,1088285.5023456572,15,1083683.2998383436,941631.1711821809,1090360.589513362,0.8635961169528693,0.868917303904791,17.26286256769445,1260178.7814720457,1,1,1
40,12,1042585.900176321,20,626755.1663709461,585592.4796399669,658807.0941500256,0.8888679020608935,0.9343241365375247,21.405847518953347,1172936.8309498217,1,1,2
244,13,882203.5456974981,28,424826.9028366424,398745.3459932698,403881.7454231197,0.9872824174698245,0.938606626206529,29.831453580468267,893567.5649510511,1,0,1
294,14,1060001.0105096628,20,754084.5164880025,809612.6248099979,731232.2132956791,1.107189494785872,1.0736364520261024,18.628279584078204,957379.9385756135,0,0,0
323,15,1023007.0895359078,23,678130.1387847936,716068.1294029304,652575.7524062083,1.097295029370322,1.0559450000056354,21.781437480055544,932299.0282047992,0,0,0
122,10,1080960.1775884526,15,736792.3277578482,729869.6102609573,699093.9327290298,1.0440222351977644,0.9906042486653497,15.142273032050529,1035380.4173372717,0,0,1
318,11,909931.4850523187,13,770955.0239765114,798107.7114410921,719107.6677979698,1.1098584359210546,1.0352195479893622,12.557722683317786,819862.6559946634,0,0,0
451,13,1116964.0877140544,17,848008.3973018988,775441.551286894,770954.6121713953,1.0058199783030821,0.9144267365206641,18.590882485221204,1110500.9960117151,1,0,1
299,3,1034091.372455375,21,149755.80055429472,148732.94703885537,161600.8603782318,0.920372247342875,0.9931698571163625,21.144419405732712,1123557.751160803,0,1,2
109,9,822736.7316693068,24,312793.71087246697,294874.1527352019,344814.5057111868,0.85516748237438,0.9427112582050241,25.45848454774728,962076.726052505,1,1,1
312,15,1038688.9886171928,15,1083474.2694351606,1051486.5778693466,1025123.3775537983,1.0257170999050451,0.9704767409174471,15.45632096841357,1012646.653461611,0,0,1
109,7,984936.4438273228,21,317125.2783550977,314578.94896246376,299069.2924986818,1.0518597423834488,0.9919705883875246,21.169982503348287,936376.2145659439,0,0,2
482,4,1212447.9297569531,10,504318.9591969283,504474.26997121837,514740.36076818756,0.9800557881615339,1.0003079614031116,9.996921334079161,1237121.3398283774,0,0,1
380,1,944945.6273586098,23,41111.15370709008,41180.139544355836,44125.93638562525,0.9332411483458273,1.0016780321407972,22.961469915481874,1012541.7519721765,0,1,1
291,8,1072824.2567739198,21,414353.73489750444,448047.88355203386,418366.71241111116,1.0709453459379346,1.0813173523411441,19.420755576088013,1001754.4413849987,0,0,0
261,10,731487.9703814033,12,597106.1013238435,621949.4653635126,645809.7596764656,0.9630536795775486,1.0416062806670188,11.520667859563499,759550.5690838298,0,0,1
368,14,1001286.0117760531,19,743403.3241277672,675086.4619092154,735274.1023471135,0.9181425807793727,0.9081025602102227,20.9227468707957,1090556.1213881436,1,1,0
433,11,1006238.2443620481,23,488888.7276339624,491976.98360368476,453974.0694441843,1.0837116406362783,1.0063168892943561,22.855623556241742,928511.0601665741,0,0,0
165,3,904302.8880953115,18,151717.36760922993,154529.33024585867,145128.1720289599,1.0647783134416025,1.0185342171495577,17.672454883621203,849287.4776650941,0,0,1
471,2,987001.0983140055,14,131353.23073937953,128695.67169585603,126856.79399606235,1.0144956974070365,0.9797678440905925,14.289099284529607,972898.2595359401,0,0,0
489,6,1303740.6207097578,21,369727.828936331,358741.6172481906,411779.8576086685,0.8711975843877183,0.9702856781980773,21.643110345603795,1496492.4651691185,0,1,2
185,6,915316.1745352007,12,439573.0624283671,478472.06312203844,417973.40195472474,1.1447428493879783,1.0884926853314865,11.024419513067793,799582.3472708848,0,0,0
12,10,1073615.0063490728,22,492243.098337765,500508.87538088305,420114.8555607151,1.1913620019765034,1.0167920628466511,21.63667558380416,901166.0641920046,0,0,1
445,2,1090876.3122973095,17,127523.44196934183,131774.53008863356,128010.57411045024,1.0294034770513232,1.0333357385406343,16.451574610212226,1059716.9492977352,0,0,0
81,5,1101910.3637089904,22,247177.6127514492,246801.5670522777,268039.3469293244,0.9207661855606349,0.9984786417548679,22.033520878658038,1196732.0053549323,0,1,1
71,1,848345.0969945117,25,34408.7001524276,35928.531696536586,35735.217851885114,1.0054096170744702,1.0441699784466214,23.942461970791104,843780.5672309132,0,0,1
456,19,976981.7541338701,22,802659.3714118174,824314.6647958035,791889.6541402617,1.0409463748970744,1.0269794313195348,21.422045397474868,938551.4736342408,0,0,1
137,8,922323.1148286196,15,484913.6672834926,494442.6176492025,468248.02457135025,1.0559417054707954,1.019650818297392,14.710918415234469,873460.2583173837,0,0,0
106,3,1004711.0181369765,14,210670.84530232707,215464.23753828017,189944.63466147336,1.1343528493041608,1.0227529928456605,13.688544641699899,885712.9584972527,0,0,1
42,15,1107658.8413125095,18,888267.0295147604,949614.2599188403,962730.2235716407,0.986376283478313,1.0690639507779462,16.837159261521816,1122957.698664967,0,0,1
379,2,1255695.6376295297,19,127079.40008568519,138449.35592378947,125103.94635159607,1.1066745691194029,1.0894712741045198,17.43965210612539,1134656.6304751225,0,0,1
176,12,1178456.5003974407,19,736047.8612901936,652493.660730773,812456.2975089101,0.8031123184488791,0.8864826528903144,21.433019516007263,1467362.0032046037,1,1,1
273,13,1225078.1663291818,17,893897.4897399178,938213.5143863796,882138.8588085835,1.063566699298941,1.0495761820064577,16.197013891360776,1151858.3339782096,0,0,0
173,10,1401974.2294623363,30,442676.5979478227,420346.45077531936,478203.14164327696,0.8790123154165376,0.9495565221291971,31.593695899987917,1594942.6474167006,1,1,2
121,8,1165324.845987931,21,427689.00139213604,397128.6462305026,426200.5211801168,0.9317882698286797,0.9285453797919542,22.61601905197694,1250632.663794093,1,1,0
78,11,1085002.5860456629,22,543774.4700110382,591651.158098924,596749.7008516274,0.9914561452725871,1.0880451193063805,20.219749723269576,1094352.5754710578,0,0,1
434,13,1293258.7488000533,13,1202371.397383634,1206071.4756447426,1215261.1792066314,0.9924380835007927,1.0030773172658298,12.960117606322877,1303112.7788225594,0,0,0
39,6,1152546.5572356784,19,349582.7474030806,388632.7672600547,367093.94097892137,1.0586738811969933,1.1117046540398865,17.09087025133413,1088670.0595017492,0,0,1
466,2,935787.74479298,17,114360.69603507193,118748.72731987291,114986.00976061833,1.032723264048278,1.038370099491658,16.37181194674469,906136.0166562817,0,0,0
328,17,1100553.831581935,17,1107399.7579108165,995105.0701674406,1137187.844546616,0.875057779538769,0.8985960698102126,18.91840012564319,1257692.757342289,1,1,2
